# jws-store.de ar- es keszletfeed; penznem: EUR; arak: brutto kiskereskedelmi; keszlet: igaz/hamis (nincs darabszam); generalva (UTC): 2026-09-16T11:57:14+00:00
sku;name;price;list_price;on_sale;discount_percent;in_stock;stock_type;availability_text;delivery_days;weight_g;url;image_url;category;brand;was_duplicate;duplicate_count;last_modified
2760_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;144.9;144.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6872;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2811_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;329.9;329.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6888;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
127000;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;88.9;88.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6856;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2760_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;204.9;204.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6883;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2812_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;229.9;229.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6878;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2770_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;159.9;159.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6873;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2812_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;359.9;359.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6889;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2720_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;88.9;88.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6868;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2770_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;209.9;209.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6884;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2720_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;108.9;108.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6879;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2780_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;169.9;169.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6874;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2730_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;104.9;104.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6869;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2780_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;249.9;249.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6885;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2730_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;134.9;134.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6880;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2790_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;184.9;184.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6875;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2740_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;119.9;119.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6870;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2790_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;274.9;274.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6886;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2740_mit;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;159.9;159.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6881;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2810_ohne;Heizkreisverteiler Edelstahl Entlüfter Durchflussanzeiger mit ohne Stellmotor;199.9;199.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-entluefter-durchflussanzeiger-mit-ohne-stellmotor_127000_6876;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/127000/full/2700-1-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2750.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;139.9;139.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4963;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2811.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;239.9;239.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4969;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2760.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;155.9;155.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4964;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2700;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;88.9;88.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4959;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2812.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;259.9;259.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4970;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2770.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;175.9;175.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4965;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2720.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;88.9;88.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4960;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2780.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;189.9;189.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4966;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2730.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;104.9;104.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4961;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2790.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;209.9;209.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4967;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2740.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;119.9;119.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4962;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2810.;Heizkreisverteiler Edelstahl Fußbodenheizung Entlüfter Durchflussanzeiger;229.9;229.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/heizkreisverteiler-edelstahl-fussbodenheizung-entluefter-durchflussanzeiger_2700_4968;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2700/full/Galeriebild-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2630.;Kessel Sicherheitsgruppe Sicherheitsventil Heizung Entlüfter Manometer;31.9;31.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/kessel-sicherheitsgruppe-sicherheitsventil-heizung-entluefter-manometer_2600_4974;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2600/full/Montage-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2600;Kessel Sicherheitsgruppe Sicherheitsventil Heizung Entlüfter Manometer;29.9;29.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/kessel-sicherheitsgruppe-sicherheitsventil-heizung-entluefter-manometer_2600_4971;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2600/full/Montage-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2610.;Kessel Sicherheitsgruppe Sicherheitsventil Heizung Entlüfter Manometer;29.9;29.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/kessel-sicherheitsgruppe-sicherheitsventil-heizung-entluefter-manometer_2600_4972;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2600/full/Montage-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2620.;Kessel Sicherheitsgruppe Sicherheitsventil Heizung Entlüfter Manometer;33.9;33.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/kessel-sicherheitsgruppe-sicherheitsventil-heizung-entluefter-manometer_2600_4973;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2600/full/Montage-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2500;Multiblock Heizkörper Thermostat Heizungszubehör Ventil Anschlussgarnitur H Valve;37.9;37.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/h-valve-multiblock-multiblock-heizkoerper-heizungszubehoer-ventil-anschlussarmatur_2500_3562;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2500/full/Set2-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
Multiblock_weiß (3563);Multiblock Heizkörper Thermostat Heizungszubehör Ventil Anschlussgarnitur H Valve;37.9;37.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/h-valve-multiblock-multiblock-heizkoerper-heizungszubehoer-ventil-anschlussarmatur_2500_3563;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2500/full/Set2-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
Multiblock_grau (3564);Multiblock Heizkörper Thermostat Heizungszubehör Ventil Anschlussgarnitur H Valve;37.9;37.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/h-valve-multiblock-multiblock-heizkoerper-heizungszubehoer-ventil-anschlussarmatur_2500_3564;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2500/full/Set2-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
Multiblock_chrom (3565);Multiblock Heizkörper Thermostat Heizungszubehör Ventil Anschlussgarnitur H Valve;37.9;37.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/h-valve-multiblock-multiblock-heizkoerper-heizungszubehoer-ventil-anschlussarmatur_2500_3565;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2500/full/Set2-pxo.jpg;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
155301;"Schlammabscheider Magnetabscheider Magnet 1 1/4 3/4&amp;quot; Heizung Magnetischer Filter";89.9;89.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/schlammabscheider-magnetabscheider-magnet-1-3-4-heizung-magnetischer-filter_155000_6134;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/155000/full/Schlammabscheider.jpg;Heiztechnik > Zubehör;;False;1;2026-09-16T11:54:57+00:00
155334;"Schlammabscheider Magnetabscheider Magnet 1 1/4 3/4&amp;quot; Heizung Magnetischer Filter";89.9;89.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/schlammabscheider-magnetabscheider-magnet-1-3-4-heizung-magnetischer-filter_155000_6135;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/155000/full/Schlammabscheider.jpg;Heiztechnik > Zubehör;;False;1;2026-09-16T11:54:57+00:00
155234;"Schlammabscheider Magnetabscheider Magnet 1 1/4 3/4&amp;quot; Heizung Magnetischer Filter";45.9;45.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/schlammabscheider-magnetabscheider-magnet-1-3-4-heizung-magnetischer-filter_155000_6136;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/155000/full/Schlammabscheider.jpg;Heiztechnik > Zubehör;;False;1;2026-09-16T11:54:57+00:00
155200.;"Schlammabscheider Magnetabscheider Magnet 1 1/4 3/4&amp;quot; Heizung Magnetischer Filter";94.9;94.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/schlammabscheider-magnetabscheider-magnet-1-3-4-heizung-magnetischer-filter_155000_6850;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/155000/full/Schlammabscheider.jpg;Heiztechnik > Zubehör;;False;1;2026-09-16T11:54:57+00:00
155000;"Schlammabscheider Magnetabscheider Magnet 1 1/4 3/4&amp;quot; Heizung Magnetischer Filter";49.9;49.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;1000;https://www.jws-store.de/heiztechnik/zubehoer/schlammabscheider-magnetabscheider-magnet-1-3-4-heizung-magnetischer-filter_155000_5852;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/155000/full/Schlammabscheider.jpg;Heiztechnik > Zubehör;;False;1;2026-09-16T11:54:57+00:00
2900;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler;9.9;9.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler_2900_6855;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/2900/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
6 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;59.9;59.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6930;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
1 Stellmotor;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;9.9;9.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6925;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
12 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;118.9;118.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6936;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
7 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;69.9;69.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6931;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
2 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;19.9;19.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6926;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
8 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;79.9;79.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6932;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
3 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;29.9;29.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6927;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
9 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;89.9;89.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6933;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
4 Stellmotoren;Stellmotor 230V Thermischer Stellantrieb Fußbodenheizung Heizkreisverteiler Set;39.9;39.9;False;0.0;True;boolean;Sofort versandfertig, Lieferzeit 48h;2;500;https://www.jws-store.de/heiztechnik/zubehoer/stellmotor-230v-thermischer-stellantrieb-fussbodenheizung-heizkreisverteiler-set_229000_6928;https://cdn03.plentyone.com/iidhyn1xr43q/item/images/229000/full/Stellmotor.png;Heiztechnik > Zubehör;JWS;False;1;2026-09-16T11:54:57+00:00
